nome_arquivo,0,1,2,3,4,5,6
imagem347_aug0.jpg,140.5184323987539,157.40948535825544,195.49693333333335,42.64988779965559,140.5184323987394,157.40948535823892,195.49693333335648
imagem121_aug0.jpg,108.67786963058332,137.4241820505403,178.277754463734,52.6321857296594,108.67786963059598,137.42418205055415,178.27775446374486
imagem120_aug0.jpg,99.32328726292987,134.2476430869752,173.77043655403708,49.2709489898213,99.32328726295303,134.2476430869458,173.77043655403304
imagem346_aug0.jpg,118.06379522937635,138.18793794054346,181.6772384701996,47.48644392538444,118.06379522935966,138.1879379405538,181.67723847019715
imagem239_aug1.jpg,110.32422521622442,141.09679409949752,176.0994681319973,57.63187416272335,110.32422521625769,141.09679409946293,176.0994681319887
imagem238_aug1.jpg,126.88477295933731,147.93998854256688,185.26873563443786,56.57135725250799,126.88477295935746,147.93998854258425,185.26873563445048
imagem403_aug1.jpg,139.0350208239348,156.71782881875657,194.54416047179126,50.06986821687087,139.03502082395713,156.71782881875507,194.5441604718121
imagem402_aug1.jpg,140.25620525463637,157.41294082901712,195.4146381323593,49.27571764498611,140.25620525462628,157.41294082899162,195.41463813237974
imagem157_aug1.jpg,106.37835782082954,127.76418151085684,164.57962683656223,53.373968450463586,106.37835782084248,127.76418151083958,164.57962683659284
imagem331_aug1.jpg,125.12015453612146,146.49731993299832,184.43005349327282,43.090497536792164,125.12015453611767,146.49731993297738,184.43005349329442
imagem330_aug1.jpg,107.17143890637358,130.54449639614282,166.95524950613338,52.57407610455711,107.17143890638849,130.54449639617317,166.9552495061644
imagem156_aug1.jpg,104.27198474652188,130.29118308967855,173.71733535325035,39.76587648157518,104.27198474652523,130.29118308968268,173.71733535328866
imagem270_aug1.jpg,129.40314309306626,158.05089478436807,191.14156232344547,46.21795246097146,129.4031430930678,158.05089478437753,191.1415623234226
imagem271_aug1.jpg,108.8446070731793,137.41046626113095,170.7551066378117,58.27874316556423,108.84460707315677,137.41046626110455,170.75510663780136
imagem294_aug0.jpg,96.67208327586185,117.00521406106516,158.99547186879852,50.94944686931035,96.67208327586523,117.0052140610227,158.99547186878732
imagem9_aug1.jpg,111.15105791600196,139.74968267913496,176.7726460425084,41.82532957158949,111.15105791600801,139.7496826791352,176.77264604250013
imagem295_aug0.jpg,118.42258878241634,135.3005437027022,169.8821004232306,60.3188200089638,118.42258878243209,135.3005437027242,169.88210042320068
imagem8_aug1.jpg,151.2774102710671,159.4094515478805,188.93364421312313,51.62405948234907,151.27741027104696,159.40945154789492,188.93364421312725
imagem12_aug1.jpg,126.10897106158454,134.80894126754538,173.18116176380713,41.69251120477606,126.10897106157634,134.8089412675774,173.18116176378862
imagem13_aug1.jpg,104.68848702223906,119.21023557471459,159.9402226242042,46.325042232147624,104.68848702225934,119.21023557470814,159.9402226242216
imagem168_aug0.jpg,114.99063262196151,139.59375814077794,174.4809163293376,49.25713885910384,114.99063262195487,139.5937581407927,174.48091632933932
imagem169_aug0.jpg,104.3377517504038,127.60637384264975,160.37165773146705,53.12055089313469,104.33775175041684,127.60637384263923,160.37165773146904
imagem378_aug1.jpg,136.83944129554655,156.0419649122807,186.1619068825911,53.01273354267626,136.839441295535,156.0419649122627,186.1619068825758
imagem80_aug1.jpg,93.04807723478402,126.62215434800227,168.63778770564875,58.405515954738426,93.04807723475257,126.62215434800137,168.63778770568544
imagem379_aug1.jpg,113.22823887229201,134.10981407135753,175.15849312761904,55.3462401194747,113.22823887231368,134.10981407133272,175.1584931275797
imagem81_aug1.jpg,94.50013311666294,121.4941227737494,171.8344731970855,39.82428812588259,94.50013311666358,121.4941227737533,171.8344731971018
imagem64_aug0.jpg,123.16787360349896,133.5359022430698,172.6936043905423,43.25702440659778,123.16787360349828,133.53590224305825,172.69360439054074
imagem65_aug0.jpg,113.31230185738839,140.8216470023673,185.42350759786714,42.35110459034562,113.31230185738153,140.82164700237232,185.42350759789844
imagem206_aug0.jpg,113.91370837934198,140.8961866385396,177.59958743290977,46.0762008356913,113.91370837935446,140.8961866385168,177.599587432913
imagem207_aug0.jpg,115.75985994267975,142.3844679344193,180.5448838702418,46.83870316800742,115.75985994268898,142.3844679344193,180.5448838702311
imagem207_aug1.jpg,113.17486221962858,139.51221975434723,176.85714483351904,49.26111324850723,113.17486221962433,139.51221975434154,176.85714483349946
imagem206_aug1.jpg,111.47045539891809,137.7869510499447,173.5399691968862,48.72306189230819,111.47045539891134,137.78695104993875,173.53996919690096
imagem65_aug1.jpg,113.33355157897648,140.5031630248846,184.22352465176755,44.24558123414178,113.33355157898981,140.50316302491981,184.22352465176223
imagem64_aug1.jpg,122.90329879657635,133.78897483750563,173.84629255421842,39.3741908108944,122.90329879655906,133.78897483751945,173.84629255422925
imagem81_aug0.jpg,95.99477504061447,123.37127045301062,175.14940834420455,36.914155342758576,95.99477504061451,123.37127045300153,175.1494083442215
imagem379_aug0.jpg,116.4278516848807,137.62813881565265,179.48726695782264,52.49000140835158,116.42785168489965,137.62813881566413,179.48726695784183
imagem80_aug0.jpg,98.47888114610768,133.74008060691736,179.52344696999708,53.53375463746395,98.4788811461064,133.74008060690204,179.52344696998819
imagem378_aug0.jpg,135.24260107400295,154.17065539211276,184.03339213101845,54.45160060940378,135.24260107402182,154.17065539211504,184.03339213103584
imagem169_aug1.jpg,101.47841172625603,123.7133688810093,154.7826096202577,58.13149979647596,101.4784117262564,123.71336888101136,154.7826096202589
imagem168_aug1.jpg,113.98728307258405,138.39810841021128,172.96728262068655,50.41526384648023,113.98728307259258,138.39810841023476,172.9672826206752
imagem13_aug0.jpg,104.29423821852922,118.12409682080924,157.7071366209056,49.65524417572018,104.29423821851827,118.12409682079682,157.70713662091524
imagem12_aug0.jpg,126.49601456658493,135.39883125505327,174.15644617397078,40.61208406550973,126.49601456656701,135.39883125506347,174.15644617395003
imagem295_aug1.jpg,120.57418622359917,137.6827433494517,172.71880764335413,58.81352729987017,120.57418622361904,137.6827433494462,172.71880764338277
imagem8_aug0.jpg,151.5643347370003,159.7912766581574,189.33694432120944,51.30571885823702,151.56433473699647,159.79127665816944,189.33694432122877
imagem294_aug1.jpg,95.87055079972967,115.99672982555805,157.56699021518753,51.81895850293506,95.87055079974601,115.99672982553666,157.56699021519353
imagem9_aug0.jpg,110.63222014066044,138.4565662202381,173.0343856292517,45.52693603624376,110.63222014066243,138.4565662202462,173.03438562922994
imagem271_aug0.jpg,112.28029239277754,142.1129746083337,176.7150904734682,54.92312678475519,112.28029239278949,142.11297460834507,176.7150904734579
imagem270_aug0.jpg,128.4776578100878,156.92267102565205,189.80989422769008,46.993269213954335,128.47765781008673,156.92267102566083,189.8098942276845
imagem156_aug0.jpg,103.93716088839639,129.90968735852755,173.12722690324804,40.3313342104813,103.93716088838327,129.9096873585593,173.12722690323997
imagem330_aug0.jpg,108.81634034041835,132.44320364706113,169.55617292368837,51.21130052455736,108.81634034040549,132.4432036470306,169.55617292369428
imagem331_aug0.jpg,129.08217416514057,151.1808919519378,190.38796637024876,38.41048448858518,129.08217416512932,151.18089195193483,190.38796637026553
imagem157_aug0.jpg,107.52857156069119,129.06146872262644,166.37345766684416,52.16600593766709,107.52857156069625,129.06146872261564,166.373457666807
imagem402_aug0.jpg,142.96242433751038,160.63593816426098,199.44207644188918,43.98571928407031,142.96242433754037,160.6359381642306,199.44207644192178
imagem403_aug0.jpg,138.19106610706316,155.83549815632492,193.44848761435208,50.91419694964665,138.1910661070802,155.83549815632534,193.44848761437257
imagem238_aug0.jpg,127.45488523025797,148.59172162286214,186.05952847654032,56.03819118513487,127.45488523024574,148.5917216228503,186.05952847653006
imagem239_aug0.jpg,114.20001904508467,145.86747882212674,181.83633097748245,54.62358423776923,114.20001904509597,145.8674788220971,181.83633097750013
imagem346_aug1.jpg,117.88823135111572,137.9550026200326,181.33082875138652,47.30225013230687,117.88823135112573,137.9550026200183,181.3308287513612
imagem120_aug1.jpg,98.57104874583044,133.2738658463935,172.39655795883644,50.0354909154464,98.57104874580251,133.27386584635622,172.39655795886006
imagem121_aug1.jpg,106.35491588437347,134.52873159344952,174.47630772251597,55.003699662871156,106.35491588439864,134.52873159347922,174.47630772248536
imagem347_aug1.jpg,140.91669467787113,157.79107206518972,196.07286096256684,42.00738124538939,140.9166946778639,157.79107206518125,196.07286096255186
imagem440_aug1.jpg,116.93253794453702,142.44728088448954,182.08470816237147,45.48799518557548,116.9325379445455,142.4472808844738,182.08470816236408
imagem441_aug1.jpg,112.80181003509358,138.58617380723595,177.2448665190508,47.43306862514457,112.80181003510314,138.58617380722177,177.2448665190513
imagem372_aug1.jpg,112.21915605815224,127.52090905238974,171.82035634251065,54.71911209696035,112.21915605819025,127.52090905241586,171.82035634253262
imagem114_aug1.jpg,109.54277624199818,131.47778774508907,174.64696678444366,54.97188706232334,109.54277624202193,131.4777877450586,174.64696678445327
imagem115_aug1.jpg,104.16337958228155,124.9896510342463,168.1495935728347,47.408141742861694,104.16337958228476,124.98965103424017,168.14959357281018
imagem373_aug1.jpg,94.32784780641396,118.86290154164145,156.6924923292762,49.040327337730986,94.327847806412,118.86290154162539,156.69249232928908
imagem396_aug0.jpg,120.49847788777889,147.08785233038304,187.32092061184264,39.46632361111697,120.49847788776589,147.087852330378,187.3209206118536
imagem397_aug0.jpg,110.31573802541544,131.5129955468665,171.29507032692516,46.68213656080678,110.31573802540251,131.51299554685318,171.2950703269435
imagem18_aug1.jpg,69.60099604352395,81.01879529784905,114.64958846675012,36.24675260438054,69.6009960435179,81.01879529783986,114.64958846675147
imagem186_aug1.jpg,148.9286623769355,164.91001512016553,200.75688791750983,35.487115620947826,148.92866237692974,164.91001512016075,200.75688791752688
imagem187_aug1.jpg,109.08254794801623,135.85874848537782,171.22835234062848,51.177558161629484,109.08254794800952,135.8587484854042,171.22835234066162
imagem19_aug1.jpg,130.6965891642904,140.27991460447865,179.67558301262238,35.29137899262205,130.69658916428236,140.2799146044663,179.67558301262244
imagem162_aug0.jpg,119.0876264094292,144.2358399080078,183.3647618743412,42.504971097046216,119.08762640942903,144.23583990800452,183.36476187432928
imagem304_aug0.jpg,121.58987220180421,148.29894475999555,191.1958138434124,43.60329112929007,121.58987220177738,148.2989447600148,191.19581384338633
imagem305_aug0.jpg,109.79731143846092,130.5450390089224,173.2141189728729,34.51136893862287,109.79731143845642,130.54503900893553,173.21411897286384
imagem163_aug0.jpg,129.70759151339644,157.46989122500509,186.30647983055513,41.923739458922725,129.7075915134055,157.46989122501444,186.30647983056073
imagem436_aug0.jpg,117.24795668558662,141.8125583638076,180.36593028090343,43.59185613872046,117.24795668557529,141.8125583638149,180.36593028089627
imagem437_aug0.jpg,116.0161617115472,140.3901071661179,180.1167301071939,42.25132412569298,116.01616171155658,140.3901071661221,180.1167301072048
imagem3_aug1.jpg,117.7845054288129,135.8437894792639,177.82662989542874,45.435698042688976,117.78450542881379,135.84378947928192,177.82662989540685
imagem2_aug1.jpg,112.31048356964465,122.94398536901929,163.52098483805628,53.908299172902716,112.31048356961556,122.94398536899931,163.52098483804343
imagem27_aug0.jpg,127.09140940204703,160.99833062850308,210.36700001100684,36.65513203937533,127.09140940205572,160.99833062850607,210.36700001102156
imagem26_aug0.jpg,112.96027344575361,121.8071362266955,159.6744362169618,49.505199792392204,112.96027344578273,121.80713622667388,159.67443621691604
imagem409_aug1.jpg,116.98373601489186,144.60808662062763,183.46726504607102,54.87080750722968,116.98373601488052,144.60808662065088,183.46726504605655
imagem245_aug0.jpg,120.75300821494706,145.22044370723617,185.07249315421078,40.722742064851786,120.75300821495354,145.22044370722594,185.0724931542123
imagem408_aug1.jpg,111.90594963340772,136.8484717883328,174.97469046860058,39.191511818097254,111.90594963341951,136.84847178835568,174.9746904686328
imagem244_aug0.jpg,107.6629579372044,131.845817411076,172.30512558841093,47.25525887778192,107.66295793720904,131.8458174110842,172.30512558840246
imagem233_aug1.jpg,106.06818485872915,140.03037670510386,176.4641278564188,49.94036492131308,106.06818485874935,140.03037670512546,176.46412785646467
imagem232_aug1.jpg,106.5088451153025,138.80895581274666,174.20483927510136,53.579322911326585,106.5088451153298,138.80895581271332,174.20483927509994
imagem51_aug1.jpg,106.81342525116136,120.44525754702725,160.2732869600823,43.553378004743585,106.81342525118913,120.44525754700916,160.27328696007706
imagem50_aug1.jpg,95.74603679582958,128.91657065226738,173.7179743868795,37.64972553669846,95.74603679581925,128.91657065226167,173.71797438686022
imagem50_aug0.jpg,96.61401646090535,129.50316284538508,173.456353909465,39.18650621981673,96.61401646088903,129.50316284541663,173.45635390944207
imagem51_aug0.jpg,107.04185232026462,120.7004244089892,160.60506615429517,43.41236246506706,107.04185232024803,120.70042440897608,160.60506615428974
imagem232_aug0.jpg,109.48048569642643,142.4939327845088,178.7880424518892,50.681106899477946,109.48048569645131,142.49393278448835,178.78804245190923
imagem233_aug0.jpg,106.79503858414115,141.03804022373834,177.7222334085578,49.28673866973349,106.79503858413044,141.03804022373768,177.72223340853486
imagem408_aug0.jpg,113.99205640638235,138.92099093603514,177.79962187470963,37.88221576824332,113.99205640640554,138.9209909360606,177.799621874709
imagem244_aug1.jpg,106.38292336737085,130.83026857938182,171.4613226397674,46.73317991366659,106.38292336736862,130.83026857937628,171.4613226397861
imagem409_aug0.jpg,117.14490642423773,144.8474744071602,183.8296429567566,54.475213681316156,117.14490642422984,144.84747440715364,183.8296429567284
imagem245_aug1.jpg,119.52776749455924,144.36836311727356,184.0832463933948,40.830038062741586,119.52776749454644,144.36836311727046,184.08324639338446
imagem26_aug1.jpg,118.15633612002303,127.44564669710431,167.29426954795986,45.1402181165386,118.15633612003646,127.4456466970778,167.29426954798913
imagem27_aug1.jpg,126.99286813516359,160.94651903537795,210.44141788235817,36.506213361310586,126.99286813514682,160.94651903537584,210.44141788236743
imagem2_aug0.jpg,111.55121013976262,122.20633709339201,162.5581466216286,54.4583419366544,111.55121013972305,122.20633709340372,162.558146621644
imagem3_aug0.jpg,117.17508458472376,135.06280995087133,176.7551170861142,46.06596073016004,117.1750845847444,135.06280995086883,176.7551170860757
imagem437_aug1.jpg,116.83062045829207,141.27089871323687,181.60297569383295,40.281591107646804,116.83062045826935,141.2708987132184,181.60297569383383
imagem436_aug1.jpg,116.80646808089463,141.21597081771097,179.4645138520804,44.813254637988166,116.80646808091865,141.2159708177191,179.46451385208158
imagem163_aug1.jpg,130.38411911646114,158.64437904447198,188.21972669695717,38.87964106359375,130.3841191164638,158.64437904449466,188.21972669695808
imagem305_aug1.jpg,110.41054507062975,131.44311543765875,174.77919894196833,31.879063607191505,110.41054507062151,131.44311543766804,174.77919894195952
imagem304_aug1.jpg,122.93754479615365,149.72421261261772,192.9780369848354,42.03982754465752,122.93754479615662,149.72421261259535,192.97803698485174
imagem162_aug1.jpg,119.73935878541693,144.72216718923156,183.84289693094857,42.88177539079798,119.73935878540385,144.72216718923013,183.84289693096025
imagem19_aug0.jpg,132.39621742913403,141.67561085706436,181.57465638267945,33.97816407346506,132.3962174291524,141.675610857054,181.57465638268764
imagem187_aug0.jpg,102.9533473015873,128.6058057142857,162.20174603174604,57.0077330777679,102.9533473015716,128.60580571425993,162.20174603178606
imagem186_aug0.jpg,149.59031373657433,165.59584228377614,201.36646975692483,35.13085664977365,149.59031373656902,165.59584228378193,201.36646975691934
imagem18_aug0.jpg,72.01830413718079,83.80751427097469,118.43303576435228,34.080722558464274,72.01830413717647,83.80751427096077,118.43303576433664
imagem397_aug1.jpg,109.62150145548026,130.77827938522873,170.27794247470493,47.266246404117844,109.62150145547416,130.77827938523848,170.2779424746838
imagem396_aug1.jpg,119.36502240289195,145.6112381493203,184.78420509553257,42.944992534955226,119.36502240290564,145.61123814931375,184.78420509553703
imagem373_aug0.jpg,97.19409025988877,121.96529638595113,161.04994253939898,46.84273672959509,97.19409025989222,121.96529638595915,161.04994253939734
imagem115_aug0.jpg,106.20921456039076,127.82256648421236,172.37688934782915,44.817342678848966,106.2092145603881,127.8225664842372,172.37688934782037
imagem114_aug0.jpg,106.91205283721992,128.31927755226207,170.38635078096036,57.758268151089666,106.9120528372347,128.3192775522503,170.3863507809305
imagem372_aug0.jpg,113.72711983096156,129.20524408883043,174.38307423442515,53.80904326809391,113.72711983097403,129.2052440888432,174.3830742344341
imagem441_aug0.jpg,113.45009110890108,139.2155451360196,177.9728197252413,46.94073340430087,113.4500911089014,139.2155451360227,177.9728197252383
imagem440_aug0.jpg,118.18122813302742,143.8942305493517,184.08852233257872,43.899462696119336,118.18122813304187,143.89423054934676,184.08852233257932
imagem73_aug0.jpg,109.34754499388433,140.6170040056003,180.70311667112716,47.49983764273242,109.34754499389445,140.6170040055572,180.7031166710872
imagem72_aug0.jpg,108.10934376998303,137.44012485589903,187.2675942696633,44.75992967495541,108.10934376999991,137.44012485593325,187.26759426970202
imagem97_aug1.jpg,81.30423960879261,111.303133175235,148.09854329136274,43.764146140829254,81.30423960878038,111.30313317522887,148.0985432913613
imagem109_aug1.jpg,131.13481336811483,140.4300318223412,175.1881342274546,53.33504023979627,131.13481336811518,140.43003182234648,175.18813422747567
imagem108_aug1.jpg,103.48260014476294,129.97904550397857,180.14736674763918,47.80823504418597,103.48260014474437,129.9790455039686,180.1473667476083
imagem96_aug1.jpg,83.62950926226844,95.30180039990526,133.81016067818643,40.63169883485981,83.6295092622627,95.30180039986959,133.8101606781829
imagem211_aug0.jpg,143.505141353738,161.5264288087277,203.11113790294925,40.647862725029015,143.50514135375053,161.52642880873805,203.11113790293535
imagem210_aug0.jpg,125.66981317159187,145.02884092638905,181.52196722938956,44.712935531905444,125.66981317161827,145.02884092635728,181.52196722936898
imagem283_aug0.jpg,108.19371637420262,133.5438310140519,177.29506708133755,43.982429495745066,108.19371637418764,133.54383101403636,177.2950670813808
imagem282_aug0.jpg,105.25220937461147,126.56103941315429,170.19924654979485,46.574869877168496,105.2522093745968,126.56103941314481,170.1992465497817
imagem267_aug1.jpg,100.81937759197366,123.08518948263927,159.48977822797852,57.4090112557917,100.81937759198982,123.08518948265855,159.48977822795803
imagem266_aug1.jpg,116.54209347499184,133.0895583129129,171.63841866613558,52.928639898171994,116.54209347501371,133.08955831290774,171.6384186661554
