nome_arquivo,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
imagem271_aug1.jpg,0.05232714,0.001938461,0.0078184325,0.010846419,0.017167611,0.057428014,0.14398542,0.041788325,3.350526e-05,0.0,0.0,0.0,0.0,0.32106233,0.012270998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766771,0.26566562,0.0,0.0,0.0
imagem294_aug0.jpg,0.045631826,0.0029806325,0.013658171,0.03389788,0.06596563,0.08842799,0.081770934,0.0009893713,1.0903276e-05,0.0,0.0,0.0,0.0,0.21016993,0.1231634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068488725,0.2648446,0.0,0.0,0.0
imagem9_aug1.jpg,0.02266071,0.004530465,0.00995361,0.019705608,0.044107363,0.11142757,0.11473,0.0059385505,0.0002794612,0.0,0.0,0.0,0.0,0.2900017,0.043331657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052153047,0.2811803,0.0,0.0,0.0
imagem295_aug0.jpg,0.05398888,0.0031577335,0.012758515,0.0128795635,0.022918822,0.051119402,0.12339936,0.053086236,2.481947e-05,0.0,0.0,0.0,0.0,0.30711702,0.026216328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308095,0.20252384,0.0,0.0,0.0
imagem8_aug1.jpg,0.04145492,0.0012976724,0.004599015,0.0055376715,0.009561058,0.028822368,0.13414764,0.10775294,0.00016005295,0.0,0.0,0.0,0.0,0.31411573,0.019217586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31499022,0.018343112,0.0,0.0,0.0
imagem12_aug1.jpg,0.048000235,0.0015172891,0.0075762593,0.010453803,0.027906235,0.12305872,0.11364601,0.0011679942,6.790664e-06,0.0,0.0,0.0,0.0,0.22392385,0.10940948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559745,0.07735882,0.0,0.0,0.0
imagem13_aug1.jpg,0.054979544,0.0017038096,0.010433077,0.028110048,0.08999394,0.11697935,0.029116588,0.0010381171,0.0009788579,0.0,0.0,0.0,0.0,0.115629375,0.21770397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10697364,0.2263597,0.0,0.0,0.0
imagem168_aug0.jpg,0.039710883,0.0023760034,0.0071995463,0.01026482,0.022111094,0.11335664,0.12704441,0.01101168,0.00025825144,0.0,0.0,0.0,0.0,0.29813105,0.035202283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062218804,0.27111453,0.0,0.0,0.0
imagem169_aug0.jpg,0.052975673,0.002447415,0.007473507,0.011280508,0.026055316,0.14467445,0.08725634,0.0009377007,0.00023241811,0.0,0.0,0.0,0.0,0.29947695,0.033856373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076237954,0.25709537,0.0,0.0,0.0
imagem378_aug1.jpg,0.03330814,0.0011776878,0.0042163744,0.0073679714,0.013554656,0.035041384,0.14807333,0.090349525,0.00024426452,0.0,0.0,0.0,0.0,0.32510436,0.00822897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11261719,0.22071615,0.0,0.0,0.0
imagem80_aug1.jpg,0.050736528,0.0054970584,0.009571975,0.016611204,0.034388643,0.064700015,0.1313751,0.020446062,6.743202e-06,0.0,0.0,0.0,0.0,0.16360188,0.16973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06434026,0.26899308,0.0,0.0,0.0
imagem379_aug1.jpg,0.03801428,0.0035042916,0.0106827775,0.014971155,0.02455361,0.07845153,0.13590614,0.027070494,0.00017904883,0.0,0.0,0.0,0.0,0.254173,0.07915998,3.5176586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.07130787,0.26202548,0.0,0.0,0.0
imagem81_aug1.jpg,0.02908648,0.0020970108,0.0066699553,0.01921947,0.06369947,0.16649348,0.045264553,0.0006455872,0.00015732797,0.0,0.0,0.0,0.0,0.07563678,0.25769654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045020007,0.28831333,0.0,0.0,0.0
imagem64_aug0.jpg,0.040102582,0.0016473614,0.009179984,0.021376899,0.06582924,0.12810041,0.06624242,0.00037727095,0.00047716108,0.0,0.0,0.0,0.0,0.1593008,0.17403252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21841346,0.11491987,0.0,0.0,0.0
imagem65_aug0.jpg,0.03275973,0.003264729,0.006761069,0.012217592,0.03622796,0.12635443,0.11229068,0.0024744791,0.0009826652,0.0,0.0,0.0,0.0,0.16200514,0.17132819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05440806,0.27892527,0.0,0.0,0.0
imagem206_aug0.jpg,0.03040491,0.0013436283,0.006334051,0.008487976,0.02581277,0.10510103,0.13474783,0.021043919,5.722437e-05,0.0,0.0,0.0,0.0,0.30130553,0.032027792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044892747,0.2884406,0.0,0.0,0.0
imagem207_aug0.jpg,0.029043254,0.0010532702,0.0047867093,0.007362743,0.0257696,0.10530275,0.12474214,0.03527286,0.0,0.0,0.0,0.0,0.0,0.27972376,0.053609557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038993943,0.2943394,0.0,0.0,0.0
imagem207_aug1.jpg,0.034848284,0.00096796127,0.0047983043,0.007826694,0.027743472,0.10378733,0.119927004,0.03343428,0.0,0.0,0.0,0.0,0.0,0.28244096,0.05089238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044260018,0.28907332,0.0,0.0,0.0
imagem206_aug1.jpg,0.03629681,0.0013335902,0.0072810818,0.009249353,0.027052952,0.10357974,0.12911528,0.019375933,4.859407e-05,0.0,0.0,0.0,0.0,0.30324304,0.030090293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051629297,0.28170404,0.0,0.0,0.0
imagem65_aug1.jpg,0.037633345,0.0034060888,0.00701735,0.012289199,0.035797935,0.12406155,0.10969527,0.00244785,0.0009847496,0.0,0.0,0.0,0.0,0.16648993,0.1668434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059768118,0.2735652,0.0,0.0,0.0
imagem64_aug1.jpg,0.033159148,0.0012017075,0.0070321984,0.021843962,0.068746164,0.132486,0.068013385,0.00038526717,0.00046549542,0.0,0.0,0.0,0.0,0.15677628,0.17655705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21030097,0.12303237,0.0,0.0,0.0
imagem81_aug0.jpg,0.022373453,0.0022562603,0.006919108,0.01662175,0.06347413,0.17255697,0.048457228,0.0005399134,0.00013452693,0.0,0.0,0.0,0.0,0.06581707,0.26751626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037988506,0.29534483,0.0,0.0,0.0
imagem379_aug0.jpg,0.031633213,0.002740113,0.009298989,0.014807092,0.024363663,0.080447145,0.14134663,0.028503196,0.0001932798,0.0,0.0,0.0,0.0,0.2508995,0.08243384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473647,0.26859686,0.0,0.0,0.0
imagem80_aug0.jpg,0.03635385,0.0045774514,0.008798419,0.015186524,0.032395635,0.068517976,0.14454281,0.022952382,8.281573e-06,0.0,0.0,0.0,0.0,0.14473142,0.18860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048415206,0.28491813,0.0,0.0,0.0
imagem378_aug0.jpg,0.037678175,0.001178991,0.0044739083,0.0075328536,0.013599465,0.03470223,0.14521277,0.08873505,0.00021989293,0.0,0.0,0.0,0.0,0.32531288,0.008020442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11603871,0.21729462,0.0,0.0,0.0
imagem169_aug1.jpg,0.068272755,0.0024208848,0.007957321,0.011362004,0.02478786,0.13594672,0.08130315,0.0010043184,0.00027831408,0.0,0.0,0.0,0.0,0.30167305,0.031660277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914258,0.24190754,0.0,0.0,0.0
imagem168_aug1.jpg,0.042485207,0.0024249416,0.0075716297,0.01050557,0.021934336,0.111869365,0.12557998,0.010720422,0.00024187396,0.0,0.0,0.0,0.0,0.29871523,0.034618102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065305084,0.26802826,0.0,0.0,0.0
imagem13_aug0.jpg,0.06408098,0.0020722945,0.011204021,0.027512679,0.08350811,0.11508719,0.028067965,0.00075641257,0.0010436737,0.0,0.0,0.0,0.0,0.121390626,0.2119427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11671124,0.2166221,0.0,0.0,0.0
imagem12_aug0.jpg,0.04524274,0.001440006,0.0072968774,0.010577865,0.028026214,0.12268185,0.11686836,0.0011946002,4.82047e-06,0.0,0.0,0.0,0.0,0.22338629,0.10994704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25279027,0.08054305,0.0,0.0,0.0
imagem295_aug1.jpg,0.05034955,0.002968331,0.012113433,0.01284834,0.022502821,0.049791876,0.12720859,0.055528067,2.232513e-05,0.0,0.0,0.0,0.0,0.30554038,0.027792964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12610099,0.20723234,0.0,0.0,0.0
imagem8_aug0.jpg,0.040858265,0.0012440676,0.004596868,0.0055451714,0.009794153,0.028682645,0.13398394,0.10847065,0.0001575792,0.0,0.0,0.0,0.0,0.31403068,0.019302644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31429937,0.01903395,0.0,0.0,0.0
imagem294_aug1.jpg,0.04846611,0.0031082598,0.013493514,0.033302557,0.0659534,0.08752155,0.08054238,0.0009292572,1.6302758e-05,0.0,0.0,0.0,0.0,0.21068372,0.12264962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071973495,0.26135984,0.0,0.0,0.0
imagem9_aug0.jpg,0.031260975,0.0059053754,0.011805955,0.020403774,0.043491878,0.10528197,0.10947722,0.005405176,0.00030100482,0.0,0.0,0.0,0.0,0.29228345,0.0410499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483961,0.2684937,0.0,0.0,0.0
imagem271_aug0.jpg,0.040298644,0.0017304616,0.0072228895,0.010691949,0.017403537,0.059075076,0.1525564,0.044321828,3.2545184e-05,0.0,0.0,0.0,0.0,0.32029256,0.013040769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541372,0.27919614,0.0,0.0,0.0
imagem270_aug0.jpg,0.034304306,0.0013904622,0.0123763485,0.013155421,0.018015068,0.06494426,0.13680698,0.050301194,0.0020392914,0.0,0.0,0.0,0.0,0.3168318,0.016501531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640226,0.26931074,0.0,0.0,0.0
imagem156_aug0.jpg,0.032830868,0.0016191812,0.011323909,0.026248751,0.06372863,0.13522032,0.058485545,0.0028694863,0.0010066398,0.0,0.0,0.0,0.0,0.19517596,0.13815737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04242885,0.2909045,0.0,0.0,0.0
imagem330_aug0.jpg,0.039619174,0.0014571387,0.0063912673,0.011477538,0.03662518,0.10552384,0.12241465,0.009727258,9.728544e-05,0.0,0.0,0.0,0.0,0.31008512,0.02324822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508567,0.26824766,0.0,0.0,0.0
imagem331_aug0.jpg,0.019769965,0.0011998324,0.006449338,0.010756392,0.02804393,0.084449925,0.16111577,0.020913346,0.0006348395,0.0,0.0,0.0,0.0,0.2745846,0.05874873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045936167,0.28739718,0.0,0.0,0.0
imagem157_aug0.jpg,0.041440677,0.0013427696,0.009512162,0.017575363,0.041146234,0.09460953,0.11349124,0.014179822,3.55439e-05,0.0,0.0,0.0,0.0,0.29324463,0.040088695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336437,0.25996897,0.0,0.0,0.0
imagem402_aug0.jpg,0.023092242,0.0031437469,0.0053554196,0.006300146,0.013485975,0.045866482,0.15781997,0.0774832,0.0007861476,0.0,0.0,0.0,0.0,0.28871608,0.04461725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11030781,0.22302552,0.0,0.0,0.0
imagem403_aug0.jpg,0.029128734,0.0011535792,0.005993634,0.006611623,0.011667973,0.051967286,0.14274599,0.083977826,8.669011e-05,0.0,0.0,0.0,0.0,0.28344274,0.049890585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108942,0.22439134,0.0,0.0,0.0
imagem238_aug0.jpg,0.037005983,0.0011863727,0.0036398205,0.005468622,0.015054896,0.057848662,0.16437097,0.048704658,5.3345735e-05,0.0,0.0,0.0,0.0,0.29604283,0.03729049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943381,0.26389953,0.0,0.0,0.0
imagem239_aug0.jpg,0.038958784,0.0016414364,0.0072527574,0.00864113,0.018828906,0.06381122,0.12025446,0.073852025,9.2616145e-05,0.0,0.0,0.0,0.0,0.3235369,0.009796441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047924723,0.28540862,0.0,0.0,0.0
imagem346_aug1.jpg,0.026391203,0.0025107092,0.007504363,0.012103859,0.03171208,0.09739063,0.13312162,0.0225944,4.462161e-06,0.0,0.0,0.0,0.0,0.209315,0.12401833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053938106,0.27939522,0.0,0.0,0.0
imagem120_aug1.jpg,0.040686045,0.0017713604,0.006271041,0.01185015,0.029409606,0.09892691,0.13395426,0.010380906,8.30627e-05,0.0,0.0,0.0,0.0,0.31754872,0.015784618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050222415,0.28311092,0.0,0.0,0.0
imagem121_aug1.jpg,0.039741874,0.0021171852,0.010152073,0.012266245,0.02506921,0.08139864,0.12988946,0.032575123,0.00012352757,0.0,0.0,0.0,0.0,0.2887799,0.044553425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054625873,0.27870747,0.0,0.0,0.0
imagem347_aug1.jpg,0.027217554,0.0020647652,0.0061391224,0.007279518,0.01694975,0.052316867,0.17123546,0.049041677,0.0010886173,0.0,0.0,0.0,0.0,0.2762902,0.05704312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10663738,0.22669595,0.0,0.0,0.0
imagem440_aug1.jpg,0.030795285,0.0011575682,0.0046914807,0.007578164,0.016728701,0.097817615,0.16460091,0.0099627795,8.2712984e-07,0.0,0.0,0.0,0.0,0.26668444,0.066648886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044732008,0.2886013,0.0,0.0,0.0
imagem441_aug1.jpg,0.03368149,0.0011493547,0.004878885,0.0078545045,0.019546863,0.10410144,0.15504761,0.0070675313,5.655417e-06,0.0,0.0,0.0,0.0,0.28317413,0.0501592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048557412,0.2847759,0.0,0.0,0.0
imagem372_aug1.jpg,0.045170214,0.0019391949,0.0069209333,0.009871207,0.034320492,0.11305987,0.10849101,0.013480157,8.025057e-05,0.0,0.0,0.0,0.0,0.1514305,0.18190284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096216165,0.23711717,0.0,0.0,0.0
imagem114_aug1.jpg,0.044495642,0.00202074,0.0085127335,0.013911415,0.031399995,0.086376496,0.12664428,0.019945117,2.6911068e-05,0.0,0.0,0.0,0.0,0.214235,0.11909834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618958,0.26714376,0.0,0.0,0.0
imagem115_aug1.jpg,0.040761642,0.0022720457,0.009267502,0.016142756,0.04624253,0.11296579,0.104439616,0.0011858777,5.5569548e-05,0.0,0.0,0.0,0.0,0.17312673,0.1602066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117119,0.26216215,0.0,0.0,0.0
imagem373_aug1.jpg,0.038585007,0.0066314144,0.027625168,0.02944489,0.0393079,0.11349442,0.07648014,0.0015867916,0.00017759929,0.0,0.0,0.0,0.0,0.2417684,0.09156359,1.3386881e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0548755,0.27845782,0.0,0.0,0.0
imagem396_aug0.jpg,0.026893735,0.00069347746,0.0064896103,0.0099719865,0.029111065,0.13612393,0.11975876,0.0035708095,0.0007199575,0.0,0.0,0.0,0.0,0.28169474,0.051638592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038429044,0.2949043,0.0,0.0,0.0
imagem397_aug0.jpg,0.039994027,0.0026573983,0.011167681,0.015485047,0.031441204,0.10765043,0.11238867,0.012547518,1.3576627e-06,0.0,0.0,0.0,0.0,0.26092693,0.07240641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08113618,0.25219715,0.0,0.0,0.0
imagem18_aug1.jpg,0.06608358,0.0025655925,0.04029596,0.099767566,0.103637904,0.020634262,0.0003321829,1.3124393e-05,3.167957e-06,0.0,0.0,0.0,0.0,0.1834582,0.14987513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866361,0.14669722,0.0,0.0,0.0
imagem186_aug1.jpg,0.013245303,0.0011145911,0.0068116537,0.009975425,0.014870058,0.04325163,0.16813795,0.07396186,0.0019648636,0.0,0.0,0.0,0.0,0.3012603,0.032073036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19779706,0.13553627,0.0,0.0,0.0
imagem187_aug1.jpg,0.038009044,0.0019806775,0.009020724,0.013101771,0.026033016,0.09224292,0.12826343,0.024677597,4.1591456e-06,0.0,0.0,0.0,0.0,0.31282827,0.02050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050962474,0.28237087,0.0,0.0,0.0
imagem19_aug1.jpg,0.01593709,0.0021984486,0.014295316,0.01588641,0.02734684,0.11002795,0.14298473,0.004629953,2.6587437e-05,0.0,0.0,0.0,0.0,0.23496689,0.098366454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925158,0.04081753,0.0,0.0,0.0
imagem162_aug0.jpg,0.029911451,0.00083898904,0.0065620015,0.016218469,0.053211924,0.13611001,0.07370285,0.015789604,0.000988048,0.0,0.0,0.0,0.0,0.25720552,0.07612782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040708855,0.29262447,0.0,0.0,0.0
imagem304_aug0.jpg,0.027103983,0.0015359914,0.0063667074,0.010456807,0.026182389,0.10179586,0.13123028,0.027634852,0.0010264692,0.0,0.0,0.0,0.0,0.26324016,0.07009318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174741,0.29158592,0.0,0.0,0.0
imagem305_aug0.jpg,0.014443481,0.0024275025,0.0124631785,0.016113376,0.049817465,0.15816277,0.07933103,0.00041984112,0.0001546783,0.0,0.0,0.0,0.0,0.22170769,0.11162566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05098755,0.28234577,0.0,0.0,0.0
imagem163_aug0.jpg,0.028977547,0.00476105,0.0066696983,0.008601481,0.017954854,0.07142811,0.16979988,0.024940467,0.00020023853,0.0,0.0,0.0,0.0,0.32205176,0.011281567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049912445,0.2834209,0.0,0.0,0.0
imagem436_aug0.jpg,0.028010007,0.0014013415,0.006459454,0.012654137,0.025635032,0.10719798,0.13872617,0.011943947,0.0013052622,0.0,0.0,0.0,0.0,0.27710435,0.056228995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046345666,0.28698766,0.0,0.0,0.0
imagem437_aug0.jpg,0.030061193,0.0011849877,0.0060198302,0.010315411,0.027556056,0.12542446,0.12558971,0.00654752,0.00063415355,0.0,0.0,0.0,0.0,0.25973913,0.07359098,3.2402006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.042731304,0.29060203,0.0,0.0,0.0
imagem3_aug1.jpg,0.03682719,0.0014032164,0.007650204,0.012134705,0.033385653,0.09526754,0.13327906,0.013383317,2.4540334e-06,0.0,0.0,0.0,0.0,0.21158579,0.121747546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07177312,0.2615602,0.0,0.0,0.0
imagem2_aug1.jpg,0.06099607,0.0018411088,0.008181637,0.012164515,0.036409203,0.10013001,0.10280274,0.010793189,1.4858224e-05,0.0,0.0,0.0,0.0,0.15507616,0.17825717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19305815,0.14027518,0.0,0.0,0.0
imagem27_aug0.jpg,0.013719644,0.0016126849,0.0041939593,0.008805358,0.023260413,0.05072783,0.15814626,0.06944981,0.0034173755,0.0,0.0,0.0,0.0,0.13717973,0.19615361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023957094,0.30937624,0.0,0.0,0.0
imagem26_aug0.jpg,0.052121986,0.00146876,0.009472948,0.022434201,0.040659565,0.11440343,0.08502783,0.007578833,0.00016578945,0.0,0.0,0.0,0.0,0.1829445,0.15038884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24749199,0.08584134,0.0,0.0,0.0
imagem409_aug1.jpg,0.039408114,0.002316209,0.007480876,0.0092395125,0.018083343,0.062050167,0.144144,0.05005128,0.0005598334,0.0,0.0,0.0,0.0,0.31610784,0.01671451,0.000510995,0.0,0.0,0.0,0.0,0.0,0.0,0.05798165,0.27535167,0.0,0.0,0.0
imagem245_aug0.jpg,0.021016156,0.0025767337,0.0076367785,0.009792159,0.024002327,0.10071759,0.15532994,0.01147757,0.0007840782,0.0,0.0,0.0,0.0,0.30018374,0.03314959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043511335,0.289822,0.0,0.0,0.0
imagem408_aug1.jpg,0.021393634,0.0018875735,0.010041416,0.017828453,0.031598687,0.124030285,0.1222715,0.004280087,1.7001338e-06,0.0,0.0,0.0,0.0,0.271916,0.061417334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04278727,0.29054606,0.0,0.0,0.0
imagem244_aug0.jpg,0.034083772,0.002094523,0.008223912,0.012885779,0.02916961,0.119625166,0.12228782,0.0048861303,7.66232e-05,0.0,0.0,0.0,0.0,0.28324932,0.050084006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047695603,0.28563774,0.0,0.0,0.0
imagem233_aug1.jpg,0.037173443,0.0016577177,0.00921993,0.012750191,0.020244652,0.08040317,0.13691136,0.03491927,5.3599255e-05,0.0,0.0,0.0,0.0,0.32393545,0.009397879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925857,0.28407475,0.0,0.0,0.0
imagem232_aug1.jpg,0.040953718,0.0014612866,0.005560763,0.0108815385,0.029652935,0.06596564,0.14741111,0.031406563,3.978854e-05,0.0,0.0,0.0,0.0,0.3215375,0.011795837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983955,0.2834938,0.0,0.0,0.0
imagem51_aug1.jpg,0.036473032,0.0018563924,0.009561436,0.027038336,0.08288975,0.09437542,0.07878741,0.0023475036,4.062128e-06,0.0,0.0,0.0,0.0,0.16946913,0.16386421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13741975,0.19591358,0.0,0.0,0.0
imagem50_aug1.jpg,0.025008567,0.003055238,0.0071635544,0.016692441,0.070698336,0.15775338,0.05072137,0.0014420461,0.0007984071,0.0,0.0,0.0,0.0,0.18366925,0.14966407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034268044,0.2990653,0.0,0.0,0.0
imagem50_aug0.jpg,0.02823368,0.0032502105,0.0068864645,0.016363535,0.06994204,0.1575045,0.048695546,0.0015136034,0.0009437486,0.0,0.0,0.0,0.0,0.1917103,0.14162304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761512,0.29571822,0.0,0.0,0.0
imagem51_aug0.jpg,0.035104744,0.0019153127,0.00972006,0.027350666,0.08300256,0.09457348,0.079360425,0.002303645,2.4321432e-06,0.0,0.0,0.0,0.0,0.17061526,0.16271809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356994,0.19763394,0.0,0.0,0.0
